donor_id,gene_symbol,probe_id,detected_sample_count,total_sample_count,detection_rate
normalized_microarray_donor15697,LRRC37A4P,1015247,500,501,0.998003992015968
normalized_microarray_donor15697,LRRC37A4P,1015252,499,501,0.9960079840319361
normalized_microarray_donor15697,LRRC37A4P,1020297,501,501,1.0
normalized_microarray_donor15697,LRRC37A4P,1022598,501,501,1.0
normalized_microarray_donor15697,LRRC37A4P,1070359,378,501,0.7544910179640718
normalized_microarray_donor15697,LRRK2,1022614,501,501,1.0
normalized_microarray_donor15697,LRRK2,1022615,501,501,1.0
normalized_microarray_donor15697,LRRK2,1022616,456,501,0.9101796407185628
normalized_microarray_donor15697,LRRN2,1024046,501,501,1.0
normalized_microarray_donor15697,LRRN2,1024047,169,501,0.3373253493013972
normalized_microarray_donor15697,LRRN2,1047393,231,501,0.46107784431137727
normalized_microarray_donor15697,MAP4K4,1030502,501,501,1.0
normalized_microarray_donor15697,MAP4K4,1030503,501,501,1.0
normalized_microarray_donor15697,MAP4K4,1030504,501,501,1.0
normalized_microarray_donor15697,MAP4K4,1030505,501,501,1.0
normalized_microarray_donor15697,MAPT,1010837,500,501,0.998003992015968
normalized_microarray_donor15697,MAPT,1012542,148,501,0.2954091816367265
normalized_microarray_donor15697,MAPT,1014908,500,501,0.998003992015968
normalized_microarray_donor15697,MAPT,1020634,500,501,0.998003992015968
normalized_microarray_donor15697,MAPT-AS1,1063807,501,501,1.0
normalized_microarray_donor15697,MBNL2,1026724,501,501,1.0
normalized_microarray_donor15697,MBNL2,1026725,501,501,1.0
normalized_microarray_donor15697,MCCC1,1041094,501,501,1.0
normalized_microarray_donor15697,MCCC1,1041095,390,501,0.7784431137724551
normalized_microarray_donor15697,MED12L,1036005,475,501,0.9481037924151696
normalized_microarray_donor15697,MED12L,1036006,466,501,0.9301397205588823
normalized_microarray_donor15697,MED13,1047969,500,501,0.998003992015968
normalized_microarray_donor15697,MED13,1047970,501,501,1.0
normalized_microarray_donor15697,METTL13,1029408,501,501,1.0
normalized_microarray_donor15697,METTL13,1029409,477,501,0.9520958083832335
normalized_microarray_donor15697,MIPOL1,1034741,492,501,0.9820359281437125
normalized_microarray_donor15697,MIPOL1,1034742,499,501,0.9960079840319361
normalized_microarray_donor15697,MMRN1,1046181,2,501,0.003992015968063872
normalized_microarray_donor15697,MMRN1,1046182,12,501,0.023952095808383235
normalized_microarray_donor15697,MORN1,1038820,442,501,0.8822355289421158
normalized_microarray_donor15697,MORN1,1038821,486,501,0.9700598802395209
normalized_microarray_donor15697,MRPL1,1039604,500,501,0.998003992015968
normalized_microarray_donor15697,MRPL1,1039605,501,501,1.0
normalized_microarray_donor15697,MSR1,1023451,232,501,0.4630738522954092
normalized_microarray_donor15697,MSR1,1023452,108,501,0.2155688622754491
normalized_microarray_donor15697,MSR1,1023453,247,501,0.4930139720558882
normalized_microarray_donor15697,MSR1,1054033,133,501,0.2654690618762475
normalized_microarray_donor15697,MTF2,1046288,501,501,1.0
normalized_microarray_donor15697,MTF2,1046289,501,501,1.0
normalized_microarray_donor15697,MUC12,1015514,495,501,0.9880239520958084
normalized_microarray_donor15697,MUC12,1025233,0,501,0.0
normalized_microarray_donor15697,MUC12,1025234,0,501,0.0
normalized_microarray_donor15697,MUC12,1025235,114,501,0.2275449101796407
normalized_microarray_donor15697,MUC12,1047868,4,501,0.007984031936127744
normalized_microarray_donor15697,MUC19,1069887,13,501,0.02594810379241517
normalized_microarray_donor15697,MYLK2,1037087,501,501,1.0
normalized_microarray_donor15697,MYLK2,1037088,136,501,0.2714570858283433
normalized_microarray_donor15697,NDUFAF2,1036662,501,501,1.0
normalized_microarray_donor15697,NDUFAF2,1036663,501,501,1.0
normalized_microarray_donor15697,NDUFAF2,1036664,501,501,1.0
normalized_microarray_donor15697,NOD2,1039983,132,501,0.2634730538922156
normalized_microarray_donor15697,NOD2,1039984,1,501,0.001996007984031936
normalized_microarray_donor15697,NOL4,1049390,499,501,0.9960079840319361
normalized_microarray_donor15697,NOL4,1049391,500,501,0.998003992015968
normalized_microarray_donor15697,NRBP1,1044129,501,501,1.0
normalized_microarray_donor15697,NRBP1,1044130,471,501,0.9401197604790419
normalized_microarray_donor15697,NSF,1053553,501,501,1.0
normalized_microarray_donor15697,NSF,1053554,501,501,1.0
normalized_microarray_donor15697,NUCKS1,1039781,501,501,1.0
normalized_microarray_donor15697,NUCKS1,1039782,501,501,1.0
normalized_microarray_donor15697,NUCKS1,1039783,501,501,1.0
normalized_microarray_donor15697,NUCKS1,1039784,499,501,0.9960079840319361
normalized_microarray_donor15697,NUCKS1,1039785,149,501,0.29740518962075846
normalized_microarray_donor15697,NUCKS1,1039786,501,501,1.0
normalized_microarray_donor15697,NUCKS1,1039787,501,501,1.0
normalized_microarray_donor15697,P2RX5,1029745,477,501,0.9520958083832335
normalized_microarray_donor15697,P2RX5,1029961,473,501,0.9441117764471058
normalized_microarray_donor15697,P2RX5,1029962,462,501,0.9221556886227545
normalized_microarray_donor15697,PAM,1053360,501,501,1.0
normalized_microarray_donor15697,PAM,1053361,191,501,0.3812375249500998
normalized_microarray_donor15697,PAM,1053362,501,501,1.0
normalized_microarray_donor15697,PAM,1053363,501,501,1.0
normalized_microarray_donor15697,PARP9,1012605,98,501,0.19560878243512975
normalized_microarray_donor15697,PARP9,1014893,341,501,0.6806387225548902
normalized_microarray_donor15697,PARP9,1017969,399,501,0.7964071856287425
normalized_microarray_donor15697,PARP9,1019052,276,501,0.5508982035928144
normalized_microarray_donor15697,PBXIP1,1040725,501,501,1.0
normalized_microarray_donor15697,PCGF3,1047531,501,501,1.0
normalized_microarray_donor15697,PCGF3,1047532,403,501,0.8043912175648703
normalized_microarray_donor15697,PCGF3,1047533,483,501,0.9640718562874252
normalized_microarray_donor15697,PCGF3,1047534,501,501,1.0
normalized_microarray_donor15697,PDE5A,1023660,364,501,0.7265469061876247
normalized_microarray_donor15697,PDE5A,1029314,283,501,0.564870259481038
normalized_microarray_donor15697,PDE5A,1029315,447,501,0.8922155688622755
normalized_microarray_donor15697,PDGFB,1025515,501,501,1.0
normalized_microarray_donor15697,PDGFB,1025516,499,501,0.9960079840319361
normalized_microarray_donor15697,PDLIM2,1030473,501,501,1.0
normalized_microarray_donor15697,PDLIM2,1030474,501,501,1.0
normalized_microarray_donor15697,PDLIM2,1030475,501,501,1.0
normalized_microarray_donor15697,PDLIM2,1030506,6,501,0.011976047904191617
normalized_microarray_donor15697,PDLIM2,1030507,491,501,0.9800399201596807
normalized_microarray_donor15697,PDLIM2,1063413,459,501,0.9161676646706587
normalized_microarray_donor15697,PIK3CA,1053064,501,501,1.0
normalized_microarray_donor15697,PIK3CA,1053065,501,501,1.0
normalized_microarray_donor15697,PITPNM2,1040522,286,501,0.5708582834331337
normalized_microarray_donor15697,PITPNM2,1040523,472,501,0.9421157684630739
normalized_microarray_donor15697,PKP2,1028774,472,501,0.9421157684630739
normalized_microarray_donor15697,PKP2,1028775,302,501,0.6027944111776448
normalized_microarray_donor15697,PKP2,1068149,300,501,0.5988023952095808
normalized_microarray_donor15697,PLEKHM1,1014469,378,501,0.7544910179640718
normalized_microarray_donor15697,PLEKHM1,1015773,501,501,1.0
normalized_microarray_donor15697,PLEKHM1,1019528,467,501,0.9321357285429142
normalized_microarray_donor15697,PLEKHM1,1020046,501,501,1.0
normalized_microarray_donor15697,PMVK,1047114,501,501,1.0
normalized_microarray_donor15697,PMVK,1047115,501,501,1.0
normalized_microarray_donor15697,PRDM15,1021358,322,501,0.6427145708582834
normalized_microarray_donor15697,PRDM15,1021359,115,501,0.22954091816367264
normalized_microarray_donor15697,PRDM15,1021360,9,501,0.017964071856287425
normalized_microarray_donor15697,PRDM15,1065382,2,501,0.003992015968063872
normalized_microarray_donor15697,RAB25,1040843,23,501,0.04590818363273453
normalized_microarray_donor15697,RAB25,1040844,7,501,0.013972055888223553
normalized_microarray_donor15697,RABEP2,1038854,501,501,1.0
normalized_microarray_donor15697,RABEP2,1038855,501,501,1.0
normalized_microarray_donor15697,RBMS3,1027165,501,501,1.0
normalized_microarray_donor15697,RBMS3,1027166,416,501,0.8303393213572854
normalized_microarray_donor15697,RBMS3,1027167,501,501,1.0
normalized_microarray_donor15697,RILPL2,1033620,501,501,1.0
normalized_microarray_donor15697,RILPL2,1033621,495,501,0.9880239520958084
normalized_microarray_donor15697,RIMS1,1046115,489,501,0.9760479041916168
normalized_microarray_donor15697,RIMS1,1046116,500,501,0.998003992015968
normalized_microarray_donor15697,RIMS2,1013694,500,501,0.998003992015968
normalized_microarray_donor15697,RIMS2,1014746,493,501,0.9840319361277445
normalized_microarray_donor15697,RIMS2,1015006,497,501,0.9920159680638723
normalized_microarray_donor15697,RIMS2,1020609,500,501,0.998003992015968
normalized_microarray_donor15697,RIT1,1052172,501,501,1.0
normalized_microarray_donor15697,RIT1,1052174,452,501,0.9021956087824351
normalized_microarray_donor15697,RIT2,1052175,495,501,0.9880239520958084
normalized_microarray_donor15697,RIT2,1052176,500,501,0.998003992015968
normalized_microarray_donor15697,RNF141,1043920,501,501,1.0
normalized_microarray_donor15697,RNF141,1043922,501,501,1.0
normalized_microarray_donor15697,RORA,1024340,501,501,1.0
normalized_microarray_donor15697,RORA,1024341,501,501,1.0
normalized_microarray_donor15697,RPL10,1052085,501,501,1.0
normalized_microarray_donor15697,RPL10,1052086,501,501,1.0
normalized_microarray_donor15697,RPL10,1052087,501,501,1.0
normalized_microarray_donor15697,RPL13AP3,1012847,501,501,1.0
normalized_microarray_donor15697,RPL3,1052118,501,501,1.0
normalized_microarray_donor15697,RPL3,1052119,496,501,0.9900199600798403
normalized_microarray_donor15697,RPS6KL1,1038074,442,501,0.8822355289421158
normalized_microarray_donor15697,RPS6KL1,1038075,499,501,0.9960079840319361
normalized_microarray_donor15697,SCARB2,1058448,501,501,1.0
normalized_microarray_donor15697,SCARB2,1058449,501,501,1.0
normalized_microarray_donor15697,SCN2A,1022204,499,501,0.9960079840319361
normalized_microarray_donor15697,SCN2A,1022205,501,501,1.0
normalized_microarray_donor15697,SCN2A,1022206,495,501,0.9880239520958084
normalized_microarray_donor15697,SCN2A,1022207,501,501,1.0
normalized_microarray_donor15697,SEC23IP,1046486,501,501,1.0
normalized_microarray_donor15697,SEC23IP,1046487,496,501,0.9900199600798403
normalized_microarray_donor15697,SEMA4A,1039940,500,501,0.998003992015968
normalized_microarray_donor15697,SEMA4A,1039941,147,501,0.2934131736526946
normalized_microarray_donor15697,SETD1A,1023898,436,501,0.8702594810379242
normalized_microarray_donor15697,SETD1A,1023899,435,501,0.8682634730538922
normalized_microarray_donor15697,SH2B1,1013795,433,501,0.8642714570858283
normalized_microarray_donor15697,SH2B1,1019011,495,501,0.9880239520958084
normalized_microarray_donor15697,SH3GL2,1051629,500,501,0.998003992015968
normalized_microarray_donor15697,SH3GL2,1051630,496,501,0.9900199600798403
normalized_microarray_donor15697,SIPA1L2,1040561,501,501,1.0
normalized_microarray_donor15697,SIPA1L2,1040562,501,501,1.0
normalized_microarray_donor15697,SLC25A44,1048289,278,501,0.5548902195608783
normalized_microarray_donor15697,SLC25A44,1048290,476,501,0.9500998003992016
normalized_microarray_donor15697,SLC25A44,1048291,501,501,1.0
normalized_microarray_donor15697,SLC2A13,1036278,501,501,1.0
normalized_microarray_donor15697,SLC2A13,1036279,501,501,1.0
normalized_microarray_donor15697,SLC2A13,1036280,262,501,0.5229540918163673
normalized_microarray_donor15697,SLC38A1,1011006,501,501,1.0
normalized_microarray_donor15697,SLC38A1,1020708,501,501,1.0
normalized_microarray_donor15697,SLC41A1,1032909,501,501,1.0
normalized_microarray_donor15697,SLC41A1,1032910,38,501,0.07584830339321358
normalized_microarray_donor15697,SLC44A4,1038467,3,501,0.005988023952095809
normalized_microarray_donor15697,SLC44A4,1038468,1,501,0.001996007984031936
normalized_microarray_donor15697,SMAD4,1054430,500,501,0.998003992015968
normalized_microarray_donor15697,SMAD4,1054431,403,501,0.8043912175648703
normalized_microarray_donor15697,SNCA,1010655,501,501,1.0
normalized_microarray_donor15697,SNCA,1020182,501,501,1.0
normalized_microarray_donor15697,SORBS2,1029199,501,501,1.0
normalized_microarray_donor15697,SORBS2,1029200,493,501,0.9840319361277445
normalized_microarray_donor15697,SORBS2,1068745,500,501,0.998003992015968
normalized_microarray_donor15697,SPATA19,1033264,30,501,0.059880239520958084
normalized_microarray_donor15697,SPATA19,1033265,2,501,0.003992015968063872
normalized_microarray_donor15697,SPATA6,1042808,497,501,0.9920159680638723
normalized_microarray_donor15697,SPATA6,1042809,501,501,1.0
normalized_microarray_donor15697,SPPL2B,1013582,501,501,1.0
normalized_microarray_donor15697,SPPL2B,1019980,501,501,1.0
normalized_microarray_donor15697,SPTSSB,1021818,430,501,0.8582834331337326
normalized_microarray_donor15697,SPTSSB,1021819,421,501,0.8403193612774451
normalized_microarray_donor15697,STK39,1044446,501,501,1.0
normalized_microarray_donor15697,STK39,1044447,501,501,1.0
normalized_microarray_donor15697,STX1B,1036371,500,501,0.998003992015968
normalized_microarray_donor15697,STX1B,1036372,500,501,0.998003992015968
normalized_microarray_donor15697,SV2C,1025369,498,501,0.9940119760479041
normalized_microarray_donor15697,SV2C,1025370,469,501,0.936127744510978
normalized_microarray_donor15697,SV2C,1025371,472,501,0.9421157684630739
normalized_microarray_donor15697,SYT10,1031929,375,501,0.7485029940119761
normalized_microarray_donor15697,SYT10,1031930,328,501,0.654690618762475
normalized_microarray_donor15697,SYT17,1043121,501,501,1.0
normalized_microarray_donor15697,SYT17,1043122,501,501,1.0
normalized_microarray_donor15697,SYT17,1043123,494,501,0.9860279441117764
normalized_microarray_donor15697,SYT4,1051007,500,501,0.998003992015968
normalized_microarray_donor15697,SYT4,1051008,497,501,0.9920159680638723
normalized_microarray_donor15697,SYT4,1051009,497,501,0.9920159680638723
normalized_microarray_donor15697,TAC1,1028377,435,501,0.8682634730538922
normalized_microarray_donor15697,TAC1,1029249,475,501,0.9481037924151696
normalized_microarray_donor15697,TAC1,1029250,480,501,0.9580838323353293
normalized_microarray_donor15697,TAC1,1029251,463,501,0.9241516966067864
normalized_microarray_donor15697,TAC1,1029252,437,501,0.872255489021956
normalized_microarray_donor15697,TAC1,1029253,438,501,0.874251497005988
normalized_microarray_donor15697,TAC1,1029254,389,501,0.7764471057884231
normalized_microarray_donor15697,TAC1,1029255,456,501,0.9101796407185628
normalized_microarray_donor15697,TAC1,1029256,462,501,0.9221556886227545
normalized_microarray_donor15697,TAC1,1029257,466,501,0.9301397205588823
normalized_microarray_donor15697,TAC1,1029258,422,501,0.8423153692614771
normalized_microarray_donor15697,TAC1,1029261,386,501,0.7704590818363274
normalized_microarray_donor15697,TAC1,1051004,447,501,0.8922155688622755
normalized_microarray_donor15697,TBC1D5,1011556,501,501,1.0
normalized_microarray_donor15697,TBC1D5,1020243,500,501,0.998003992015968
normalized_microarray_donor15697,TBXAS1,1019912,484,501,0.9660678642714571
normalized_microarray_donor15697,TBXAS1,1028035,501,501,1.0
normalized_microarray_donor15697,TBXAS1,1028036,6,501,0.011976047904191617
normalized_microarray_donor15697,TEKT4,1034403,161,501,0.3213572854291417
normalized_microarray_donor15697,TEKT4,1034404,497,501,0.9920159680638723
normalized_microarray_donor15697,TEKT4,1034405,215,501,0.4291417165668663
normalized_microarray_donor15697,TIAL1,1022190,501,501,1.0
normalized_microarray_donor15697,TIAL1,1022191,501,501,1.0
normalized_microarray_donor15697,TIAL1,1022192,501,501,1.0
normalized_microarray_donor15697,TMEM108,1039492,501,501,1.0
normalized_microarray_donor15697,TMEM108,1039493,491,501,0.9800399201596807
normalized_microarray_donor15697,TMEM108,1061880,5,501,0.00998003992015968
normalized_microarray_donor15697,TMEM163,1038292,471,501,0.9401197604790419
normalized_microarray_donor15697,TMEM163,1038293,426,501,0.8502994011976048
normalized_microarray_donor15697,TMEM175,1037692,501,501,1.0
normalized_microarray_donor15697,TMEM175,1037693,501,501,1.0
normalized_microarray_donor15697,TPM1,1029651,501,501,1.0
normalized_microarray_donor15697,TPM1,1029652,501,501,1.0
normalized_microarray_donor15697,TPM1,1029653,501,501,1.0
normalized_microarray_donor15697,TPM1,1029654,496,501,0.9900199600798403
normalized_microarray_donor15697,TPM1,1029722,500,501,0.998003992015968
normalized_microarray_donor15697,TPM1,1030777,501,501,1.0
normalized_microarray_donor15697,TPM1,1030778,476,501,0.9500998003992016
normalized_microarray_donor15697,TRIM40,1035144,13,501,0.02594810379241517
normalized_microarray_donor15697,TRIM40,1035145,87,501,0.17365269461077845
normalized_microarray_donor15697,TRIM46,1038649,249,501,0.49700598802395207
normalized_microarray_donor15697,TRIM46,1038650,2,501,0.003992015968063872
normalized_microarray_donor15697,TRIM46,1061310,501,501,1.0
normalized_microarray_donor15697,TXNDC15,1038974,501,501,1.0
normalized_microarray_donor15697,TXNDC15,1038975,501,501,1.0
normalized_microarray_donor15697,UBAP2,1041521,501,501,1.0
normalized_microarray_donor15697,UBAP2,1041522,370,501,0.7385229540918163
normalized_microarray_donor15697,UBQLN4,1041134,499,501,0.9960079840319361
normalized_microarray_donor15697,UBQLN4,1041135,420,501,0.8383233532934131
normalized_microarray_donor15697,UBTF,1011311,478,501,0.9540918163672655
normalized_microarray_donor15697,UBTF,1020229,501,501,1.0
normalized_microarray_donor15697,USP50,1031669,6,501,0.011976047904191617
normalized_microarray_donor15697,USP50,1031670,35,501,0.06986027944111776
normalized_microarray_donor15697,USP8,1014451,501,501,1.0
normalized_microarray_donor15697,USP8,1019894,501,501,1.0
normalized_microarray_donor15697,VAMP4,1022872,501,501,1.0
normalized_microarray_donor15697,VAMP4,1022873,500,501,0.998003992015968
normalized_microarray_donor15697,VAMP4,1063422,496,501,0.9900199600798403
normalized_microarray_donor15697,VN1R10P,1037931,32,501,0.06387225548902195
normalized_microarray_donor15697,VN1R10P,1037932,0,501,0.0
normalized_microarray_donor15697,WDHD1,1024873,452,501,0.9021956087824351
normalized_microarray_donor15697,WDHD1,1024874,481,501,0.9600798403193613
normalized_microarray_donor15697,WDHD1,1067761,10,501,0.01996007984031936
normalized_microarray_donor15697,WDR41,1042082,501,501,1.0
normalized_microarray_donor15697,WDR41,1042083,501,501,1.0
normalized_microarray_donor15697,WNT3,1050353,501,501,1.0
normalized_microarray_donor15697,WNT3,1050354,4,501,0.007984031936127744
normalized_microarray_donor15697,WWOX,1025804,500,501,0.998003992015968
normalized_microarray_donor15697,WWOX,1025805,501,501,1.0
normalized_microarray_donor15697,WWOX,1043133,501,501,1.0
normalized_microarray_donor15697,WWOX,1043134,501,501,1.0
normalized_microarray_donor15697,WWOX,1043135,462,501,0.9221556886227545
normalized_microarray_donor15697,WWOX,1043136,501,501,1.0
normalized_microarray_donor15697,XPO1,1050310,283,501,0.564870259481038
normalized_microarray_donor15697,XPO1,1050311,501,501,1.0
normalized_microarray_donor15697,ZNF322,1039074,471,501,0.9401197604790419
normalized_microarray_donor15697,ZNF322,1039075,501,501,1.0
normalized_microarray_donor15697,ZNF608,1025964,500,501,0.998003992015968
normalized_microarray_donor15697,ZNF608,1025965,499,501,0.9960079840319361
normalized_microarray_donor9861,APOE,1059132,946,946,1.0
normalized_microarray_donor9861,APOE,1059133,909,946,0.9608879492600423
normalized_microarray_donor9861,APOE,1067762,946,946,1.0
normalized_microarray_donor9861,ARHGEF2,1019068,787,946,0.8319238900634249
normalized_microarray_donor9861,ARHGEF2,1048871,732,946,0.773784355179704
normalized_microarray_donor9861,ASH1L,1041471,665,946,0.7029598308668076
normalized_microarray_donor9861,ASH1L,1041472,945,946,0.9989429175475687
normalized_microarray_donor9861,ASNS,1026103,946,946,1.0
normalized_microarray_donor9861,ASNS,1026104,945,946,0.9989429175475687
normalized_microarray_donor9861,ASXL3,1015239,529,946,0.5591966173361522
normalized_microarray_donor9861,ASXL3,1015423,632,946,0.6680761099365751
normalized_microarray_donor9861,ASXL3,1016305,799,946,0.8446088794926004
normalized_microarray_donor9861,BAG3,1048474,875,946,0.9249471458773785
normalized_microarray_donor9861,BAG3,1048475,809,946,0.8551797040169133
normalized_microarray_donor9861,BBS9,1022575,945,946,0.9989429175475687
normalized_microarray_donor9861,BBS9,1022576,557,946,0.5887949260042283
normalized_microarray_donor9861,BCKDK,1011486,945,946,0.9989429175475687
normalized_microarray_donor9861,BCKDK,1019002,688,946,0.7272727272727273
normalized_microarray_donor9861,BCL9,1058854,939,946,0.992600422832981
normalized_microarray_donor9861,BCL9,1058855,560,946,0.5919661733615222
normalized_microarray_donor9861,BIN3,1041427,898,946,0.9492600422832981
normalized_microarray_donor9861,BIN3,1041428,577,946,0.6099365750528541
normalized_microarray_donor9861,BIN3,1041429,684,946,0.7230443974630021
normalized_microarray_donor9861,BRD3,1050009,924,946,0.9767441860465116
normalized_microarray_donor9861,BRD3,1050010,946,946,1.0
normalized_microarray_donor9861,BRIP1,1037918,6,946,0.006342494714587738
normalized_microarray_donor9861,BST1,1058746,39,946,0.0412262156448203
normalized_microarray_donor9861,BST1,1058747,49,946,0.05179704016913319
normalized_microarray_donor9861,C5ORF24,1015240,946,946,1.0
normalized_microarray_donor9861,C5ORF24,1020488,864,946,0.9133192389006343
normalized_microarray_donor9861,CAB39L,1011604,936,946,0.9894291754756871
normalized_microarray_donor9861,CAB39L,1020073,943,946,0.9968287526427061
normalized_microarray_donor9861,CAMK2D,1013642,913,946,0.9651162790697675
normalized_microarray_donor9861,CAMK2D,1017819,945,946,0.9989429175475687
normalized_microarray_donor9861,CAMK2D,1027100,36,946,0.03805496828752643
normalized_microarray_donor9861,CAMK2D,1027101,946,946,1.0
normalized_microarray_donor9861,CAPN13,1036609,775,946,0.8192389006342494
normalized_microarray_donor9861,CAPN13,1036610,252,946,0.266384778012685
normalized_microarray_donor9861,CARS2,1039201,946,946,1.0
normalized_microarray_donor9861,CARS2,1039202,680,946,0.718816067653277
normalized_microarray_donor9861,CC2D2A,1011388,514,946,0.5433403805496829
normalized_microarray_donor9861,CC2D2A,1018275,768,946,0.8118393234672304
normalized_microarray_donor9861,CCDC62,1029581,105,946,0.1109936575052854
normalized_microarray_donor9861,CCDC62,1029582,28,946,0.02959830866807611
normalized_microarray_donor9861,CCDC85A,1014186,881,946,0.9312896405919662
normalized_microarray_donor9861,CCDC85A,1017604,907,946,0.9587737843551797
normalized_microarray_donor9861,CCT3,1029523,946,946,1.0
normalized_microarray_donor9861,CCT3,1029524,929,946,0.9820295983086681
normalized_microarray_donor9861,CD19,1058473,263,946,0.27801268498942916
normalized_microarray_donor9861,CD19,1058474,234,946,0.24735729386892177
normalized_microarray_donor9861,CHRNB1,1058196,736,946,0.7780126849894292
normalized_microarray_donor9861,CHRNB1,1058197,12,946,0.012684989429175475
normalized_microarray_donor9861,CLCN3,1025182,940,946,0.9936575052854123
normalized_microarray_donor9861,CLCN3,1025183,940,946,0.9936575052854123
normalized_microarray_donor9861,CLCN3,1025184,945,946,0.9989429175475687
normalized_microarray_donor9861,CNOT6L,1033005,745,946,0.7875264270613108
normalized_microarray_donor9861,CNOT6L,1033006,884,946,0.9344608879492601
normalized_microarray_donor9861,CNOT6L,1033007,944,946,0.9978858350951374
normalized_microarray_donor9861,CNTN1,1058103,943,946,0.9968287526427061
normalized_microarray_donor9861,CNTN1,1058104,945,946,0.9989429175475687
normalized_microarray_donor9861,COL3A1,1058092,11,946,0.011627906976744186
normalized_microarray_donor9861,COL3A1,1058093,212,946,0.22410147991543342
normalized_microarray_donor9861,COL3A1,1058094,1,946,0.0010570824524312897
normalized_microarray_donor9861,COL3A1,1058095,25,946,0.026427061310782242
normalized_microarray_donor9861,COMMD1,1034390,945,946,0.9989429175475687
normalized_microarray_donor9861,COMMD1,1034391,942,946,0.9957716701902748
normalized_microarray_donor9861,CRLS1,1020322,945,946,0.9989429175475687
normalized_microarray_donor9861,CTSB,1030215,946,946,1.0
normalized_microarray_donor9861,CTSB,1030216,945,946,0.9989429175475687
normalized_microarray_donor9861,CTSB,1030217,941,946,0.9947145877378436
normalized_microarray_donor9861,DCST1,1014309,10,946,0.010570824524312896
normalized_microarray_donor9861,DCST1,1018959,59,946,0.06236786469344609
normalized_microarray_donor9861,DCST1,1034485,6,946,0.006342494714587738
normalized_microarray_donor9861,DCUN1D1,1042987,940,946,0.9936575052854123
normalized_microarray_donor9861,DCUN1D1,1060966,934,946,0.9873150105708245
normalized_microarray_donor9861,DDRGK1,1039498,940,946,0.9936575052854123
normalized_microarray_donor9861,DDRGK1,1039499,941,946,0.9947145877378436
normalized_microarray_donor9861,DGKQ,1057741,797,946,0.8424947145877378
normalized_microarray_donor9861,DGKQ,1057742,3,946,0.003171247357293869
normalized_microarray_donor9861,DIRC1,1036088,946,946,1.0
normalized_microarray_donor9861,DIRC1,1036089,1,946,0.0010570824524312897
normalized_microarray_donor9861,DLG2,1011473,940,946,0.9936575052854123
normalized_microarray_donor9861,DLG2,1014060,723,946,0.7642706131078224
normalized_microarray_donor9861,DLG2,1015299,944,946,0.9978858350951374
normalized_microarray_donor9861,DLG2,1020078,842,946,0.8900634249471459
normalized_microarray_donor9861,DNAH17,1029339,2,946,0.0021141649048625794
normalized_microarray_donor9861,DNAH17,1029340,287,946,0.3033826638477801
normalized_microarray_donor9861,DNASE1L1,1057592,152,946,0.160676532769556
normalized_microarray_donor9861,DNASE1L1,1057593,823,946,0.8699788583509513
normalized_microarray_donor9861,DNM1L,1026402,934,946,0.9873150105708245
normalized_microarray_donor9861,DNM1L,1026403,919,946,0.9714587737843552
normalized_microarray_donor9861,DNM1L,1026404,944,946,0.9978858350951374
normalized_microarray_donor9861,DPP6,1021964,946,946,1.0
normalized_microarray_donor9861,DPP6,1021965,942,946,0.9957716701902748
normalized_microarray_donor9861,DPP6,1021966,755,946,0.7980972515856237
normalized_microarray_donor9861,DPP6,1025983,719,946,0.7600422832980972
normalized_microarray_donor9861,DYRK1A,1026233,937,946,0.9904862579281184
normalized_microarray_donor9861,DYRK1A,1026234,898,946,0.9492600422832981
normalized_microarray_donor9861,DYRK1A,1026235,914,946,0.9661733615221987
normalized_microarray_donor9861,ELOVL7,1014431,898,946,0.9492600422832981
normalized_microarray_donor9861,ELOVL7,1017481,876,946,0.9260042283298098
normalized_microarray_donor9861,FAM171A2,1013916,308,946,0.32558139534883723
normalized_microarray_donor9861,FAM171A2,1017989,674,946,0.7124735729386892
normalized_microarray_donor9861,FAM47E,1011673,516,946,0.5454545454545454
normalized_microarray_donor9861,FAM47E,1015924,848,946,0.8964059196617337
normalized_microarray_donor9861,FASN,1057064,777,946,0.821353065539112
normalized_microarray_donor9861,FASN,1057065,140,946,0.14799154334038056
normalized_microarray_donor9861,FBRSL1,1014256,946,946,1.0
normalized_microarray_donor9861,FBRSL1,1015696,946,946,1.0
normalized_microarray_donor9861,FCGR2A,1019379,640,946,0.6765327695560254
normalized_microarray_donor9861,FCGR2B,1026970,12,946,0.012684989429175475
normalized_microarray_donor9861,FCGR2B,1026971,53,946,0.056025369978858354
normalized_microarray_donor9861,FCGR3B,1057035,286,946,0.3023255813953488
normalized_microarray_donor9861,FGD4,1035818,946,946,1.0
normalized_microarray_donor9861,FGD4,1035819,5,946,0.005285412262156448
normalized_microarray_donor9861,FGD4,1064628,211,946,0.22304439746300211
normalized_microarray_donor9861,FYN,1029625,946,946,1.0
normalized_microarray_donor9861,FYN,1029626,946,946,1.0
normalized_microarray_donor9861,FYN,1029627,938,946,0.9915433403805497
normalized_microarray_donor9861,GAK,1056538,935,946,0.9883720930232558
normalized_microarray_donor9861,GAK,1056539,820,946,0.8668076109936576
normalized_microarray_donor9861,GALNT14,1039165,930,946,0.9830866807610994
normalized_microarray_donor9861,GALNT14,1039166,783,946,0.8276955602536998
normalized_microarray_donor9861,GALNT9,1013164,779,946,0.8234672304439746
