gene_symbol,number_of_available_probes,number_of_reliable_probes,best_detection_rate
RNF183,2,0,0.16990815775256618
RNF186,2,0,0.023500810372771474
RNF187,2,0,0.13722312263641276
RNF32,3,0,0.14424635332252836
RNF39,2,0,0.03943814154511075
ROPN1,2,0,0.34008643976229064
ROPN1B,2,0,0.07293354943273905
ROR2,2,0,0.184494867639114
ROS1,2,0,0.11696380334954079
RP1,2,0,0.006212857914640735
RP1-152L7.5,3,0,0.2325769854132901
RP1-172N19.1,2,0,0.0748244192328471
RP1-238O23.1,1,0,0.01053484602917342
RP1-286D6.2,2,0,0.4105888708806051
RP1-74M1.1,2,0,0.49405726634251756
RP11-110H10.2,1,0,0.050243111831442464
RP11-115M6.1,3,0,0.011075094543490005
RP11-118H17.1,2,0,0.005402485143165856
RP11-122A3.2,1,0,0.43381955699621827
RP11-1236K1.8,1,0,0.05402485143165856
RP11-143E21.7,2,0,0.37007023230686115
RP11-165H20.1,2,0,0.008373851971907077
RP11-195F19.1,2,0,0.004592112371690978
RP11-218C14.6,2,0,0.011075094543490005
RP11-230B22.1,1,0,0.08589951377633712
RP11-250J16.1,2,0,0.02188006482982172
RP11-269F19.1,2,0,0.3978930307941653
RP11-280O1.2,2,0,0.007563479200432199
RP11-291L19.1,3,0,0.34035656401944897
RP11-292E2.1,2,0,0.157752566180443
RP11-2F9.2,2,0,0.06509994597514857
RP11-33B1.1,1,0,0.010804970286331712
RP11-345J4.3,1,0,0.07104267963263101
RP11-351K3.1,2,0,0.006482982171799027
RP11-3B7.1,2,0,0.4481361426256078
RP11-404P21.6,2,0,0.01431658562938952
RP11-427P5.1,2,0,0.2109670448406267
RP11-446H18.3,2,0,0.45705024311183146
RP11-450I1.1,2,0,0.01539708265802269
RP11-453F18__B.1,2,0,0.49054565099945974
RP11-45B20.3,1,0,0.08076715289032955
RP11-466F5.8,1,0,0.49756888168557534
RP11-475E11.5,2,0,0.014586709886547812
RP11-477I4.3,2,0,0.4327390599675851
RP11-493L12.2,1,0,0.00945434900054025
RP11-511I2.5,2,0,0.02701242571582928
RP11-535K1.1,2,0,0.13371150729335493
RP11-544L8__B.4,2,0,0.11858454889249055
RP11-54O7.1,1,0,0.15640194489465153
RP11-574F21.2,1,0,0.23743922204213938
RP11-579D7.1,2,0,0.007293354943273906
RP11-59E19.1,2,0,0.03538627768773636
RP11-610O8.1,2,0,0.04321988114532685
RP11-61L23.2,2,0,0.061048082117774176
RP11-625H11.1,2,0,0.01917882225823879
RP11-631B21.1,3,0,0.00864397622906537
RP11-666A20.1,1,0,0.045921123716909776
RP11-68L18.1,1,0,0.017828200972447326
RP11-699L21.1,1,0,0.006482982171799027
RP11-770J1.4,2,0,0.20745542949756887
RP11-82I10.1,1,0,0.0640194489465154
RP11-85G18.4,1,0,0.05429497568881685
RP11-89N17.1,2,0,0.05348460291734198
RP13-143G15.3,1,0,0.05834683954619125
RP13-16H11.1,1,0,0.47541869259859537
RP13-507I23.1,1,0,0.3989735278227985
RP1L1,2,0,0.06807131280388978
RP3-486B10.1,2,0,0.050243111831442464
RP4-545L17.1,3,0,0.07293354943273905
RP4-555L14.5,1,0,0.05969746083198271
RP4-737E23.4,1,0,0.002971366828741221
RP4-805N21.1,2,0,0.2188006482982172
RP5-1166H10.2,3,0,0.48406266882766075
RP5-894A10.1,2,0,0.36250675310642894
RP5-916L7.1,1,0,0.006212857914640735
RPE65,2,0,0.29038357644516477
RPGRIP1,2,0,0.10723933009184225
RPL13AP17,2,0,0.3114532685035116
RPL32P3,2,0,0.14397622906537008
RPL3L,2,0,0.44867639113992436
RPS26P20,1,0,0.23149648838465695
RPTN,2,0,0.10048622366288493
RREB1,2,0,0.06618044300378174
RRM2,2,0,0.16774716369529985
RS1,2,0,0.4683954619124797
RSHL1,2,0,0.22042139384116693
RSPH10B,2,0,0.31523500810372773
RSPO1,3,0,0.26066990815775254
RTP2,2,0,0.13641274986493787
RTP3,2,0,0.04403025391680173
RUFY4,2,0,0.03808752025931929
RUNX1,4,0,0.381955699621826
RUNX1-IT1,2,0,0.07320367368989736
RUNX3,3,0,0.21501890869800108
RXFP2,2,0,0.031604538087520256
RXFP3,2,0,0.27984873041599134
RXFP4,2,0,0.16828741220961643
RXRG,4,0,0.4297676931388439
S100A12,2,0,0.15316045380875204
S100A3,2,0,0.12911939492166397
S100A7,2,0,0.3716909778498109
S100A7A,1,0,0.0018908698001080498
S100A7L2,2,0,0.009994597514856833
S100A9,2,0,0.08535926526202053
S100G,2,0,0.01620745542949757
S1PR3,1,0,0.43544030253916804
SAA3P,2,0,0.015126958400864398
SAA4,2,0,0.008103727714748784
SAG,2,0,0.13047001620745544
SAGE1,2,0,0.004051863857374392
SALL3,2,0,0.21582928146947597
SALL4,2,0,0.24581307401404645
SAMD3,3,0,0.233387358184765
SAMD7,2,0,0.006482982171799027
SAMSN1,2,0,0.42679632631010267
SASH3,2,0,0.4692058346839546
SASS6,2,0,0.3076715289032955
SBSN,2,0,0.4721772015126958
SCAMPER,1,0,0.005672609400324149
SCEL,2,0,0.030253916801728797
SCGB1D1,2,0,0.15532144786601837
SCGB1D2,1,0,0.16612641815235007
SCGB1D4,2,0,0.028363047001620744
SCGB2A1,2,0,0.028092922744462453
SCIMP,4,0,0.1882766072393301
SCML2,2,0,0.08562938951917883
SCML4,3,0,0.06942193408968125
SCN10A,3,0,0.2477039438141545
SCN11A,2,0,0.08400864397622906
SCN5A,3,0,0.17152890329551593
SCNN1A,1,0,0.012155591572123177
SCNN1G,3,0,0.08130740140464614
SCUBE1,2,0,0.11453268503511616
SCUBE3,2,0,0.023500810372771474
SDR16C6P,2,0,0.01755807671528903
SDR42E1,2,0,0.029983792544570502
SDR9C7,2,0,0.011075094543490005
SEC14L3,2,0,0.046191247974068074
SEL1L2,2,0,0.12317666126418152
SELE,2,0,0.05159373311723393
SELL,2,0,0.011345218800648298
SELP,2,0,0.02890329551593733
SEMA3F,3,0,0.032955159373311727
SEMG1,3,0,0.19800108049702864
SEPHS1P5,2,0,0.004321988114532685
SEPT1,2,0,0.02404105888708806
SERINC2,3,0,0.041329011345218804
SERINC4,2,0,0.19773095623987033
SERPINA10,2,0,0.02593192868719611
SERPINA11,2,0,0.016747703943814155
SERPINA12,2,0,0.02025931928687196
SERPINA13,2,0,0.0024311183144246355
SERPINA2,3,0,0.01053484602917342
SERPINA4,2,0,0.013776337115072933
SERPINA5,2,0,0.06293895191788222
SERPINA7,2,0,0.015667206915180983
SERPINA9,2,0,0.02404105888708806
SERPINB10,2,0,0.10777957860615883
SERPINB11,2,0,0.006482982171799027
SERPINB12,2,0,0.010804970286331712
SERPINB13,3,0,0.00864397622906537
SERPINB3,1,0,0.008373851971907077
SERPINB4,1,0,0.010264721772015126
SERPINB5,3,0,0.005132360886007563
SERPINB7,2,0,0.014046461372231226
SERPINC1,2,0,0.024311183144246355
SERPIND1,2,0,0.037007023230686116
SERPINE1,2,0,0.06537007023230686
SERPINE3,2,0,0.013236088600756347
SERPINF2,2,0,0.05969746083198271
SFRP4,2,0,0.34521880064829824
SFRP5,2,0,0.12317666126418152
SFT2D2,2,0,0.28498109130199895
SFTA2,2,0,0.024311183144246355
SFTA3,2,0,0.09913560237709346
SFTPB,2,0,0.26066990815775254
SFXN2,2,0,0.33603457590491626
SGCG,2,0,0.24014046461372232
SGCZ,2,0,0.3236088600756348
SGMS2,2,0,0.1763911399243652
SGOL1,5,0,0.018638573743922204
SH2D1A,2,0,0.008914100486223663
SH2D1B,2,0,0.413290113452188
SH2D3A,2,0,0.3249594813614263
SH2D4A,2,0,0.06699081577525662
SH2D4B,2,0,0.00864397622906537
SH2D7,2,0,0.046191247974068074
SH3RF2,2,0,0.440032414910859
SH3RF3-AS1,1,0,0.004051863857374392
SH3TC1,2,0,0.24257158292814696
SHBG,3,0,0.4251755807671529
SHCBP1,2,0,0.24878444084278767
SHE,2,0,0.14343598055105347
SHH,2,0,0.07941653160453808
SHISA3,2,0,0.28444084278768234
SHKBP1,2,0,0.4692058346839546
SHOX2,2,0,0.2144786601836845
SI,2,0,0.044840626688276604
SIGLEC1,2,0,0.024311183144246355
SIGLEC10,2,0,0.3946515397082658
SIGLEC12,2,0,0.041058887088060506
SIGLEC7,2,0,0.09319286871961102
SIGLEC8,2,0,0.2636412749864938
SIGLEC9,2,0,0.023230686115613183
SIGLECP3,2,0,0.3727714748784441
SIM1,2,0,0.14451647757968666
SIRPB2,3,0,0.03835764451647758
SIRPD,2,0,0.07671528903295516
SIRT6,1,0,0.2893030794165316
SIT1,2,0,0.011885467314964884
SIX1,2,0,0.36980010804970287
SIX2,2,0,0.025391680172879523
SIX4,2,0,0.45272825499729874
SIX6,2,0,0.3695299837925446
SKINTL,1,0,0.001350621285791464
SKOR1,2,0,0.14532685035116152
SLA2,2,0,0.04051863857374392
SLAMF1,2,0,0.46326310102647217
SLAMF6,2,0,0.012695840086439762
SLC10A1,2,0,0.15153970826580226
SLC10A2,2,0,0.23743922204213938
SLC10A5,2,0,0.08914100486223663
SLC10A6,2,0,0.036736898973527825
SLC11A1,3,0,0.451107509454349
SLC12A1,2,0,0.4497568881685575
SLC12A3,3,0,0.12938951917882227
SLC13A1,2,0,0.005942733657482442
SLC13A2,5,0,0.35899513776337116
SLC13A4,2,0,0.3876283090221502
SLC14A2,3,0,0.37007023230686115
SLC15A1,1,0,0.009724473257698542
SLC16A10,2,0,0.01539708265802269
SLC16A12,2,0,0.011345218800648298
SLC16A4,1,0,0.47271745002701243
SLC17A1,2,0,0.0035116153430578066
SLC17A2,2,0,0.007833603457590491
SLC17A3,2,0,0.23527822798487305
SLC18A1,3,0,0.46029173419773095
SLC18A3,3,0,0.14073473797947056
SLC22A1,2,0,0.12479740680713128
SLC22A11,2,0,0.07320367368989736
SLC22A13,2,0,0.3573743922204214
SLC22A14,2,0,0.42625607779578606
SLC22A16,3,0,0.009724473257698542
SLC22A2,2,0,0.08806050783360346
SLC22A20,2,0,0.3565640194489465
SLC22A24,2,0,0.011615343057806591
SLC22A25,3,0,0.15991356023770933
SLC22A6,2,0,0.15532144786601837
SLC22A8,2,0,0.02701242571582928
SLC23A1,2,0,0.017017828200972446
SLC25A2,2,0,0.3978930307941653
SLC25A21,2,0,0.23014586709886548
SLC25A30,2,0,0.22744462452728256
SLC25A31,2,0,0.004321988114532685
SLC25A35,1,0,0.38006482982171796
SLC26A3,2,0,0.024581307401404646
SLC26A5,8,0,0.1358725013506213
SLC26A7,3,0,0.010804970286331712
SLC26A9,2,0,0.3711507293354943
SLC28A1,4,0,0.2614802809292274
SLC28A2,2,0,0.014856834143706105
SLC28A3,2,0,0.01053484602917342
SLC2A14,1,0,0.30524041058887086
SLC2A2,2,0,0.007563479200432199
SLC2A4,2,0,0.20016207455429497
SLC2A7,2,0,0.016477579686655863
SLC2A9,2,0,0.19016747703943815
SLC30A2,2,0,0.26958400864397625
SLC30A6,2,0,0.4394921663965424
SLC30A8,2,0,0.00675310642895732
SLC34A1,2,0,0.45353862776877363
SLC34A2,2,0,0.4430037817396002
SLC35D3,1,0,0.11021069692058347
SLC35F4,2,0,0.44489465153970825
SLC35G4,1,0,0.07833603457590492
SLC36A2,2,0,0.11858454889249055
SLC36A3,2,0,0.27579686655861696
SLC37A2,2,0,0.3684494867639114
SLC38A4,2,0,0.0037817396002160996
SLC38A8,2,0,0.26661264181523503
SLC39A2,2,0,0.18530524041058888
SLC39A5,2,0,0.2517558076715289
SLC43A3,2,0,0.33738519719070775
SLC44A4,2,0,0.007293354943273906
SLC45A2,2,0,0.028363047001620744
SLC46A2,2,0,0.08157752566180443
SLC47A2,3,0,0.1166936790923825
SLC4A1,4,0,0.2768773635872501
SLC4A5,2,0,0.37466234467855214
SLC5A1,2,0,0.01350621285791464
SLC5A5,2,0,0.25337655321447866
SLC5A7,2,0,0.15343057806591032
SLC5A8,2,0,0.09319286871961102
SLC5A9,2,0,0.01620745542949757
SLC6A11,3,0,0.45623987034035657
SLC6A14,3,0,0.00945434900054025
SLC6A18,2,0,0.495407887628309
SLC6A2,2,0,0.039978390059427334
SLC6A20,3,0,0.4097784981091302
SLC6A4,11,0,0.1874662344678552
SLC6A5,2,0,0.2820097244732577
SLC6A9,2,0,0.2552674230145867
SLC7A13,2,0,0.014856834143706105
SLC7A3,2,0,0.05888708806050783
SLC7A9,2,0,0.024311183144246355
SLC9A10,2,0,0.008103727714748784
SLC9A11,2,0,0.019989195029713667
SLC9A3,2,0,0.23473797947055647
SLC9A4,2,0,0.021339816315505133
SLC9B1P1,1,0,0.424365207995678
SLC9B1P4,1,0,0.05348460291734198
SLCO1B1,2,0,0.032955159373311727
SLCO1B3,2,0,0.00675310642895732
SLCO4C1,2,0,0.26418152350081037
SLCO5A1,3,0,0.046731496488384656
SLCO6A1,2,0,0.19502971366828742
SLED1,2,0,0.35062128579146407
SLFN12L,2,0,0.007023230686115613
SLFN13,2,0,0.011615343057806591
SLFN14,2,0,0.005672609400324149
SMAD5OS,2,0,0.4619124797406807
SMC1B,2,0,0.0035116153430578066
SMCP,2,0,0.09832522960561858
SMEK3P,2,0,0.02377093462992977
SMPD2,2,0,0.4829821717990275
SMPD5,1,0,0.009184224743381956
SMPDL3B,2,0,0.4654240950837385
SMR3B,2,0,0.00945434900054025
SMTNL2,3,0,0.27363587250135063
SMYD1,2,0,0.0750945434900054
SNAI3,2,0,0.3635872501350621
SNTN,2,0,0.014046461372231226
SOAT2,2,0,0.0715829281469476
SOCS3,2,0,0.20907617504051865
SOHLH2,2,0,0.3873581847649919
SOST,2,0,0.35089141004862234
SOX14,2,0,0.09562398703403566
SOX30,3,0,0.07320367368989736
SP8,2,0,0.10480821177741761
SPACA1,2,0,0.08400864397622906
SPACA4,2,0,0.004592112371690978
SPACA5,3,0,0.12317666126418152
SPAG1,2,0,0.29443544030253915
SPAG11,6,0,0.015937331172339277
SPAG17,2,0,0.12452728254997299
SPAG4L,2,0,0.29848730415991354
SPAG6,3,0,0.23878984332793085
SPAM1,2,0,0.1396542409508374
SPANXA1,2,0,0.020799567801188548
SPANXB1,1,0,0.27984873041599134
SPANXC,1,0,0.017017828200972446
SPANXD,1,0,0.012965964343598054
SPANXN1,2,0,0.047271745002701246
SPANXN2,2,0,0.37817396002160997
SPANXN3,2,0,0.029983792544570502
SPANXN4,2,0,0.039978390059427334
SPANXN5,2,0,0.2568881685575365
SPATA12,2,0,0.005672609400324149
SPATA16,2,0,0.021339816315505133
SPATA17,1,0,0.03862776877363587
SPATA19,2,0,0.06537007023230686
SPATA21,2,0,0.015937331172339277
SPATA22,2,0,0.47568881685575365
SPATA3,2,0,0.012965964343598054
SPATA5,2,0,0.45650999459751485
SPATA8,2,0,0.0035116153430578066
SPATA9,3,0,0.08400864397622906
SPATC1,2,0,0.0753646677471637
SPATS1,2,0,0.06158833063209076
SPC24,2,0,0.05888708806050783
SPC25,2,0,0.12101566720691519
SPDYA,2,0,0.09103187466234468
SPDYC,2,0,0.12263641274986493
SPDYE2,1,0,0.4351701782820097
SPDYE4,2,0,0.025121555915721232
SPERT,2,0,0.005132360886007563
SPESP1,1,0,0.17017828200972449
SPIC,2,0,0.1239870340356564
SPINK1,2,0,0.02782279848730416
SPINK4,2,0,0.029443544030253916
SPINK5,4,0,0.036196650459211235
SPINK6,2,0,0.11885467314964884
SPINK9,2,0,0.2360886007563479
SPINLW1,2,0,0.006212857914640735
SPINT1,1,0,0.12992976769313885
SPINT3,2,0,0.2568881685575365
SPINT4,2,0,0.004321988114532685
SPO11,2,0,0.011615343057806591
SPP2,2,0,0.008103727714748784
SPRR1B,2,0,0.061048082117774176
SPRR2A,2,0,0.022420313344138302
SPRR2B,1,0,0.0018908698001080498
SPRR2D,1,0,0.03403565640194489
SPRR2G,2,0,0.42706645056726095
SPRR3,3,0,0.46488384656942194
SPRR4,2,0,0.11723392760669908
SPRYD5,3,0,0.04781199351701783
SPTA1,2,0,0.012695840086439762
SPTLC3,2,0,0.055375472717450025
SPZ1,2,0,0.00945434900054025
SRD5A2,2,0,0.07401404646137223
SRMS,2,0,0.017017828200972446
SRPX2,2,0,0.3479200432198811
SRY,2,0,0.07590491626148028
SSPO,2,0,0.45569962182603996
SSTR5,2,0,0.25499729875742844
SSTR5-AS1,2,0,0.01242571582928147
SSU72P1,2,0,0.3719611021069692
SSX1,1,0,0.0016207455429497568
SSX3,2,0,0.026472177201512695
SSX4,2,0,0.005132360886007563
SSX6,1,0,0.007833603457590491
SSX7,1,0,0.0021609940572663426
SSX8,1,0,0.006482982171799027
SSX9,1,0,0.028363047001620744
ST6GALNAC2,2,0,0.1166936790923825
ST7-OT3,1,0,0.12317666126418152
ST8SIA6,2,0,0.18557536466774716
STAB2,2,0,0.013776337115072933
STAC,2,0,0.2568881685575365
STAC3,2,0,0.29146407347379794
STAP1,2,0,0.01350621285791464
STARD6,2,0,0.0189086980010805
STATH,4,0,0.01242571582928147
STC1,2,0,0.09832522960561858
STEAP1,2,0,0.4900054024851432
STEAP4,2,0,0.009724473257698542
STIL,2,0,0.02485143165856294
STK19P,1,0,0.026472177201512695
STK32A,2,0,0.4932468935710427
STK32B,2,0,0.2747163695299838
STOML3,3,0,0.03430578065910319
STON1-GTF2A1L,3,0,0.03916801728795246
STRA8,2,0,0.008373851971907077
STX11,2,0,0.37412209616423553
STXBP2,2,0,0.04943273905996758
SUCNR1,2,0,0.29200432198811455
SULT1B1,2,0,0.018638573743922204
SULT1C2,2,0,0.05888708806050783
SULT1C3,2,0,0.024311183144246355
SULT1E1,2,0,0.005672609400324149
SULT2A1,2,0,0.014046461372231226
SULT6B1,2,0,0.021609940572663425
SUMO4,1,0,0.4837925445705024
SUNC1,2,0,0.23203673689897353
SVIL,3,0,0.25283630470016205
SVOPL,2,0,0.42004321988114535
SYCE2,2,0,0.2368989735278228
SYCP1,2,0,0.44543490005402486
SYCP3,2,0,0.06618044300378174
SYT14L,1,0,0.004321988114532685
SYT8,2,0,0.0375472717450027
SYTL1,3,0,0.4319286871961102
TAAR1,2,0,0.08481901674770394
TAAR6,2,0,0.016477579686655863
TAAR9,2,0,0.007293354943273906
TACR1,2,0,0.04916261480280929
TACR3,2,0,0.21636952998379255
TACSTD2,2,0,0.30361966504592114
TAF5LP1,1,0,0.031064289573203674
TAF7L,2,0,0.2941653160453809
TAGAP,4,0,0.2406807131280389
TAKR,2,0,0.004321988114532685
TARP,2,0,0.21772015126958402
TAS1R2,2,0,0.006212857914640735
TAS1R3,2,0,0.06266882766072393
TAS2R1,2,0,0.20475418692598596
TAS2R16,2,0,0.006212857914640735
TAS2R3,2,0,0.09238249594813615
TAS2R38,2,0,0.005942733657482442
TAS2R40,2,0,0.025121555915721232
TAS2R41,2,0,0.4313884386817936
TAS2R42,2,0,0.012155591572123177
TAS2R7,2,0,0.03511615343057806
TAS2R8,2,0,0.02485143165856294
TAS2R9,2,0,0.1839546191247974
TBC1D21,2,0,0.005672609400324149
TBC1D29,2,0,0.014586709886547812
TBPL2,2,0,0.004862236628849271
TBX10,2,0,0.3908698001080497
TBX15,2,0,0.08103727714748785
TBX18,2,0,0.01620745542949757
TBX20,2,0,0.00945434900054025
TBX21,2,0,0.4773095623987034
TBX22,2,0,0.004051863857374392
TBX4,2,0,0.020799567801188548
TBX5-AS1,2,0,0.004862236628849271
TBX6,2,0,0.10156672069151809
TCEB3B,2,0,0.01242571582928147
TCEB3C,2,0,0.07374392220421394
TCF19,2,0,0.151269584008644
TCF21,3,0,0.015667206915180983
TCHHL1,2,0,0.010804970286331712
TCL1A,3,0,0.3254997298757428
TCN1,2,0,0.08508914100486224
TCP10,2,0,0.4141004862236629
TCP11,3,0,0.01728795245813074
TCTEX1D4,1,0,0.007833603457590491
TDGF1P3,2,0,0.2290653700702323
TDO2,2,0,0.23068611561318206
TDRD5,2,0,0.18854673149648837
TEAD2,2,0,0.018638573743922204
TEAD4,2,0,0.37763371150729336
TEC,2,0,0.01053484602917342
TECRL,2,0,0.018098325229605618
TECTB,2,0,0.0037817396002160996
TEDDM1,2,0,0.0032414910858995136
TEKT1,2,0,0.0189086980010805
TEKT3,2,0,0.10777957860615883
TET3,2,0,0.4654240950837385
TEX101,3,0,0.44489465153970825
TEX11,2,0,0.008914100486223663
TEX12,2,0,0.03268503511615343
TEX13A,2,0,0.011615343057806591
TEX14,3,0,0.1202052944354403
TEX15,2,0,0.42301458670988656
TEX19,2,0,0.01917882225823879
TEX28,2,0,0.011345218800648298
TFAMP1,2,0,0.2255537547271745
TFAP2A,1,0,0.08914100486223663
TFAP2B,2,0,0.16963803349540788
TFAP2D,2,0,0.06239870340356564
TFAP4,2,0,0.030524041058887088
TFCP2L1,2,0,0.23419773095623986
TFDP3,2,0,0.12479740680713128
TFF2,2,0,0.2755267423014587
TFPI2,2,0,0.255537547271745
TGFA,2,0,0.21258779038357645
TGFB1,2,0,0.4913560237709346
TGFB1I1,2,0,0.48892490545651
TGIF2,2,0,0.08887088060507833
TGIF2LX,2,0,0.015937331172339277
TGIF2LY,1,0,0.16342517558076716
TGM3,2,0,0.019448946515397084
TGM4,2,0,0.07239330091842247
TGM5,2,0,0.02188006482982172
TGM6,2,0,0.01431658562938952
TGM7,2,0,0.09724473257698542
THEG,2,0,0.3001080497028633
THEM5,2,0,0.31766612641815234
THPO,2,0,0.2655321447866018
THRSP,2,0,0.18665586169638035
THSD7B,3,0,0.4389519178822258
TIAF1,1,0,0.048892490545651
TIFAB,2,0,0.007023230686115613
TIGIT,2,0,0.018368449486763912
TIMD4,3,0,0.017828200972447326
TINAG,2,0,0.08346839546191248
TINAGL1,2,0,0.30307941653160453
TKTL2,2,0,0.0037817396002160996
TLR10,3,0,0.14559697460831983
TLR7,2,0,0.45029713668287413
TLR8,2,0,0.01242571582928147
TLR8-AS1,1,0,0.0035116153430578066
TM4SF19,2,0,0.016747703943814155
TM4SF20,2,0,0.005672609400324149
TM4SF4,2,0,0.0035116153430578066
TM4SF5,2,0,0.061048082117774176
TM7SF4,2,0,0.3209076175040519
TMC1,2,0,0.011615343057806591
TMC2,3,0,0.09643435980551053
TMC3,3,0,0.023230686115613183
TMC5,3,0,0.05969746083198271
TMCO2,2,0,0.07968665586169638
TMCO4,2,0,0.31064289573203674
TMCO5A,2,0,0.007293354943273906
TMED6,2,0,0.09346299297676931
TMEM102,2,0,0.23743922204213938
TMEM139,1,0,0.34819016747703946
TMEM146,2,0,0.027282549972987576
TMEM14E,2,0,0.26958400864397625
TMEM154,2,0,0.02485143165856294
TMEM156,2,0,0.01350621285791464
TMEM184A,1,0,0.4783900594273366
TMEM190,2,0,0.22447325769854132
TMEM195,2,0,0.09319286871961102
TMEM20,2,0,0.1358725013506213
TMEM200B,1,0,0.015667206915180983
TMEM202,2,0,0.011345218800648298
TMEM207,2,0,0.12371690977849811
TMEM211,2,0,0.45326850351161535
TMEM213,2,0,0.056185845488924906
TMEM215,3,0,0.49756888168557534
TMEM225,2,0,0.002971366828741221
TMEM26,2,0,0.07590491626148028
TMEM27,2,0,0.39708265802269044
TMEM31,2,0,0.3665586169638034
TMEM45A,2,0,0.2576985413290113
TMEM46,2,0,0.06050783360345759
TMEM71,3,0,0.041329011345218804
TMEM75,1,0,0.02674230145867099
TMEM89,2,0,0.13641274986493787
TMEM92,2,0,0.017017828200972446
TMIGD1,2,0,0.01053484602917342
TMOD4,2,0,0.22393300918422473
TMPRSS11A,2,0,0.01242571582928147
TMPRSS11B,2,0,0.01728795245813074
TMPRSS11D,2,0,0.013236088600756347
TMPRSS11E2,3,0,0.06888168557536467
TMPRSS11F,2,0,0.0035116153430578066
TMPRSS12,2,0,0.05942733657482442
TMPRSS13,2,0,0.02106969205834684
TMPRSS3,3,0,0.250945434900054
TMPRSS4,2,0,0.03862776877363587
TMPRSS7,2,0,0.22825499729875742
TMPRSS8,1,0,0.3117233927606699
TMPRSS9,2,0,0.13992436520799567
TNFAIP3,2,0,0.2568881685575365
TNFRSF10C,2,0,0.07725553754727174
TNFRSF10D,2,0,0.015937331172339277
TNFRSF11A,2,0,0.24014046461372232
TNFRSF13B,2,0,0.019989195029713667
TNFRSF17,1,0,0.02485143165856294
TNFRSF18,2,0,0.1874662344678552
TNFRSF19,3,0,0.4343598055105348
TNFRSF1B,1,0,0.014046461372231226
TNFRSF9,2,0,0.005132360886007563
TNFSF11,3,0,0.05159373311723393
TNFSF14,2,0,0.2296056185845489
TNFSF15,2,0,0.010264721772015126
TNFSF18,2,0,0.009724473257698542
TNFSF8,2,0,0.02404105888708806
TNK1,2,0,0.3981631550513236
TNMD,2,0,0.18881685575364668
TNN,2,0,0.2404105888708806
TNNI2,2,0,0.12236628849270664
TNNI3K,2,0,0.47622906537007026
TNP1,2,0,0.03268503511615343
TNP2,2,0,0.18962722852512157
TNS4,2,0,0.017017828200972446
TOB2P1,1,0,0.2368989735278228
TOM1L1,1,0,0.4513776337115073
TOP2A,2,0,0.005942733657482442
TP53,4,0,0.184494867639114
TP53TG3B,1,0,0.004321988114532685
TP63,4,0,0.030524041058887088
TPD52L3,4,0,0.014586709886547812
TPH1,3,0,0.10210696920583469
TPH2,2,0,0.35872501350621283
TPPP2,2,0,0.09859535386277687
TPRG1,2,0,0.021609940572663425
TPRX1,2,0,0.2917341977309562
TPRXL,2,0,0.49405726634251756
TPSAB1,2,0,0.031064289573203674
TPSD1,2,0,0.008103727714748784
TPTE2,4,0,0.03430578065910319
TPTE2P2,2,0,0.014046461372231226
TRAT1,2,0,0.019448946515397084
TRBV16,1,0,0.0018908698001080498
TRDN,2,0,0.08508914100486224
TREH,2,0,0.018638573743922204
TREM1,2,0,0.015937331172339277
TREML2,2,0,0.027282549972987576
TREML3,2,0,0.011345218800648298
TREML4,2,0,0.008373851971907077
TREX2,2,0,0.08022690437601297
TRHR,2,0,0.24365207995678012
TRIM31,2,0,0.023230686115613183
TRIM38,2,0,0.3419773095623987
TRIM40,2,0,0.05726634251755808
TRIM42,2,0,0.14775796866558616
TRIM43,2,0,0.07050243111831442
TRIM43B,2,0,0.027282549972987576
TRIM49DP,1,0,0.02106969205834684
TRIM50,1,0,0.3317125877903836
TRIM55,4,0,0.09724473257698542
TRIM6,2,0,0.3303619665045921
TRIM60,2,0,0.018098325229605618
TRIM63,2,0,0.09211237169097786
TRIM64B,3,0,0.008373851971907077
TRIM71,2,0,0.320097244732577
TRIM75,2,0,0.009994597514856833
TRIM77P,2,0,0.016747703943814155
TRIML1,2,0,0.00675310642895732
TRIML2,2,0,0.4168017287952458
TRIP13,2,0,0.06347920043219882
TRPA1,2,0,0.013236088600756347
TRPC2,2,0,0.4484062668827661
TRPC5OS,1,0,0.0032414910858995136
TRPC6,3,0,0.36304700162074555
TRPC7,2,0,0.037817396002161
TRPM1,2,0,0.011345218800648298
TRPM8,2,0,0.025121555915721232
TRPV4,2,0,0.03646677471636953
TRPV5,2,0,0.484332793084819
TSGA10IP,2,0,0.0902215018908698
TSGA13,2,0,0.11237169097784981
TSHR,3,0,0.03079416531604538
TSIX,1,0,0.0010804970286331713
TSKS,2,0,0.0564559697460832
TSLP,3,0,0.04403025391680173
TSPAN32,3,0,0.08265802269043761
TSPY1,6,0,0.41950297136682874
TSPY26P,2,0,0.28417071853052406
TSPYL6,2,0,0.04997298757428417
TSSK1B,2,0,0.00945434900054025
TSSK2,1,0,0.006482982171799027
TSSK3,2,0,0.23473797947055647
TSSK4,2,0,0.018098325229605618
TSSK6,2,0,0.06266882766072393
TTC22,2,0,0.2506753106428957
TTC26,2,0,0.4392220421393841
TTC29,2,0,0.297947055645597
TTK,2,0,0.06807131280388978
TTLL10,2,0,0.2709346299297677
TTLL2,2,0,0.37061048082117776
TTLL6,2,0,0.24014046461372232
TTLL9,2,0,0.4624527282549973
TTTY1,2,0,0.01539708265802269
